,League,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,Year,Month,Day_n,Game
0,SP,21,Fri,2022-01-21,,Barcelona,,Rayo Vallecano,,Camp Nou,,,Match Postponed,2022,01,21,Barcelona vs Rayo Vallecano
1,SP,25,Fri,2022-02-18,21:00 (23:00),Elche,,Rayo Vallecano,,Estadio Manuel Martínez Valero,,Head-to-Head,,2022,02,18,Elche vs Rayo Vallecano
2,SP,25,Sat,2022-02-19,14:00 (16:00),Granada,,Villarreal,,Estadio Nuevo Los Cármenes,,Head-to-Head,,2022,02,19,Granada vs Villarreal
3,SP,25,Sat,2022-02-19,16:15 (18:15),Osasuna,,Atlético Madrid,,Estadio El Sadar,,Head-to-Head,,2022,02,19,Osasuna vs Atlético Madrid
4,SP,25,Sat,2022-02-19,18:30 (20:30),Cádiz,,Getafe,,Estadio Nuevo Mirandilla,,Head-to-Head,,2022,02,19,Cádiz vs Getafe
5,SP,25,Sat,2022-02-19,21:00 (23:00),Real Madrid,,Alavés,,Estadio Santiago Bernabéu,,Head-to-Head,,2022,02,19,Real Madrid vs Alavés
6,SP,25,Sun,2022-02-20,14:00 (16:00),Espanyol,,Sevilla,,RCDE Stadium,,Head-to-Head,,2022,02,20,Espanyol vs Sevilla
7,SP,25,Sun,2022-02-20,16:15 (18:15),Valencia,,Barcelona,,Estadio de Mestalla,,Head-to-Head,,2022,02,20,Valencia vs Barcelona
8,SP,25,Sun,2022-02-20,18:30 (20:30),Betis,,Mallorca,,Estadio Benito Villamarín,,Head-to-Head,,2022,02,20,Betis vs Mallorca
9,SP,25,Sun,2022-02-20,21:00 (23:00),Athletic Club,,Real Sociedad,,San Mamés,,Head-to-Head,,2022,02,20,Athletic Club vs Real Sociedad
10,SP,25,Mon,2022-02-21,21:00 (23:00),Celta Vigo,,Levante,,Estadio de Balaídos,,Head-to-Head,,2022,02,21,Celta Vigo vs Levante
11,SP,26,Fri,2022-02-25,21:00 (23:00),Mallorca,,Valencia,,Iberostar Estadi,,Head-to-Head,,2022,02,25,Mallorca vs Valencia
12,SP,26,Sat,2022-02-26,14:00 (16:00),Levante,,Elche,,Estadio Ciudad de Valencia,,Head-to-Head,,2022,02,26,Levante vs Elche
13,SP,26,Sat,2022-02-26,16:15 (18:15),Getafe,,Alavés,,Coliseum Alfonso Pérez,,Head-to-Head,,2022,02,26,Getafe vs Alavés
14,SP,26,Sat,2022-02-26,18:30 (20:30),Rayo Vallecano,,Real Madrid,,Estadio del Rayo Vallecano,,Head-to-Head,,2022,02,26,Rayo Vallecano vs Real Madrid
15,SP,26,Sat,2022-02-26,21:00 (23:00),Atlético Madrid,,Celta Vigo,,Estadio Wanda Metropolitano,,Head-to-Head,,2022,02,26,Atlético Madrid vs Celta Vigo
16,SP,26,Sun,2022-02-27,14:00 (16:00),Villarreal,,Espanyol,,Estadio de la Cerámica,,Head-to-Head,,2022,02,27,Villarreal vs Espanyol
17,SP,26,Sun,2022-02-27,16:15 (18:15),Sevilla,,Betis,,Estadio Ramón Sánchez Pizjuán,,Head-to-Head,,2022,02,27,Sevilla vs Betis
18,SP,26,Sun,2022-02-27,18:30 (20:30),Real Sociedad,,Osasuna,,Estadio Municipal de Anoeta,,Head-to-Head,,2022,02,27,Real Sociedad vs Osasuna
19,SP,26,Sun,2022-02-27,21:00 (23:00),Barcelona,,Athletic Club,,Camp Nou,,Head-to-Head,,2022,02,27,Barcelona vs Athletic Club
20,SP,26,Mon,2022-02-28,21:00 (23:00),Granada,,Cádiz,,Estadio Nuevo Los Cármenes,,Head-to-Head,,2022,02,28,Granada vs Cádiz
21,SP,21,Wed,2022-03-02,21:00 (23:00),Mallorca,,Real Sociedad,,Iberostar Estadi,,Head-to-Head,,2022,03,02,Mallorca vs Real Sociedad
22,SP,27,Fri,2022-03-04,21:00 (23:00),Alavés,,Sevilla,,Estadio de Mendizorroza,,Head-to-Head,,2022,03,04,Alavés vs Sevilla
23,SP,27,Sat,2022-03-05,14:00 (16:00),Osasuna,,Villarreal,,Estadio El Sadar,,Head-to-Head,,2022,03,05,Osasuna vs Villarreal
24,SP,27,Sat,2022-03-05,16:15 (18:15),Espanyol,,Getafe,,RCDE Stadium,,Head-to-Head,,2022,03,05,Espanyol vs Getafe
25,SP,27,Sat,2022-03-05,18:30 (20:30),Valencia,,Granada,,Estadio de Mestalla,,Head-to-Head,,2022,03,05,Valencia vs Granada
26,SP,27,Sat,2022-03-05,21:00 (23:00),Real Madrid,,Real Sociedad,,Estadio Santiago Bernabéu,,Head-to-Head,,2022,03,05,Real Madrid vs Real Sociedad
27,SP,27,Sun,2022-03-06,14:00 (16:00),Cádiz,,Rayo Vallecano,,Estadio Nuevo Mirandilla,,Head-to-Head,,2022,03,06,Cádiz vs Rayo Vallecano
28,SP,27,Sun,2022-03-06,16:15 (18:15),Elche,,Barcelona,,Estadio Manuel Martínez Valero,,Head-to-Head,,2022,03,06,Elche vs Barcelona
29,SP,27,Sun,2022-03-06,18:30 (20:30),Celta Vigo,,Mallorca,,Estadio de Balaídos,,Head-to-Head,,2022,03,06,Celta Vigo vs Mallorca
30,SP,27,Sun,2022-03-06,21:00 (23:00),Betis,,Atlético Madrid,,Estadio Benito Villamarín,,Head-to-Head,,2022,03,06,Betis vs Atlético Madrid
31,SP,27,Mon,2022-03-07,21:00 (23:00),Athletic Club,,Levante,,San Mamés,,Head-to-Head,,2022,03,07,Athletic Club vs Levante
32,SP,28,Sun,2022-03-13,,Granada,,Elche,,Estadio Nuevo Los Cármenes,,Head-to-Head,,2022,03,13,Granada vs Elche
33,SP,28,Sun,2022-03-13,,Real Sociedad,,Alavés,,Estadio Municipal de Anoeta,,Head-to-Head,,2022,03,13,Real Sociedad vs Alavés
34,SP,28,Sun,2022-03-13,,Getafe,,Valencia,,Coliseum Alfonso Pérez,,Head-to-Head,,2022,03,13,Getafe vs Valencia
35,SP,28,Sun,2022-03-13,,Levante,,Espanyol,,Estadio Ciudad de Valencia,,Head-to-Head,,2022,03,13,Levante vs Espanyol
36,SP,28,Sun,2022-03-13,,Betis,,Athletic Club,,Estadio Benito Villamarín,,Head-to-Head,,2022,03,13,Betis vs Athletic Club
37,SP,28,Sun,2022-03-13,,Atlético Madrid,,Cádiz,,Estadio Wanda Metropolitano,,Head-to-Head,,2022,03,13,Atlético Madrid vs Cádiz
38,SP,28,Sun,2022-03-13,,Rayo Vallecano,,Sevilla,,Estadio del Rayo Vallecano,,Head-to-Head,,2022,03,13,Rayo Vallecano vs Sevilla
39,SP,28,Sun,2022-03-13,,Villarreal,,Celta Vigo,,Estadio de la Cerámica,,Head-to-Head,,2022,03,13,Villarreal vs Celta Vigo
40,SP,28,Sun,2022-03-13,,Barcelona,,Osasuna,,Camp Nou,,Head-to-Head,,2022,03,13,Barcelona vs Osasuna
41,SP,28,Sun,2022-03-13,,Mallorca,,Real Madrid,,Iberostar Estadi,,Head-to-Head,,2022,03,13,Mallorca vs Real Madrid
42,SP,29,Sun,2022-03-20,,Rayo Vallecano,,Atlético Madrid,,,,Head-to-Head,,2022,03,20,Rayo Vallecano vs Atlético Madrid
43,SP,29,Sun,2022-03-20,,Real Madrid,,Barcelona,,,,Head-to-Head,,2022,03,20,Real Madrid vs Barcelona
44,SP,29,Sun,2022-03-20,,Alavés,,Granada,,,,Head-to-Head,,2022,03,20,Alavés vs Granada
45,SP,29,Sun,2022-03-20,,Elche,,Valencia,,,,Head-to-Head,,2022,03,20,Elche vs Valencia
46,SP,29,Sun,2022-03-20,,Osasuna,,Levante,,,,Head-to-Head,,2022,03,20,Osasuna vs Levante
47,SP,29,Sun,2022-03-20,,Cádiz,,Villarreal,,,,Head-to-Head,,2022,03,20,Cádiz vs Villarreal
48,SP,29,Sun,2022-03-20,,Athletic Club,,Getafe,,,,Head-to-Head,,2022,03,20,Athletic Club vs Getafe
49,SP,29,Sun,2022-03-20,,Celta Vigo,,Betis,,,,Head-to-Head,,2022,03,20,Celta Vigo vs Betis
50,SP,29,Sun,2022-03-20,,Espanyol,,Mallorca,,,,Head-to-Head,,2022,03,20,Espanyol vs Mallorca
51,SP,29,Sun,2022-03-20,,Sevilla,,Real Sociedad,,,,Head-to-Head,,2022,03,20,Sevilla vs Real Sociedad
52,SP,30,Sun,2022-04-03,,Betis,,Osasuna,,,,Head-to-Head,,2022,04,03,Betis vs Osasuna
53,SP,30,Sun,2022-04-03,,Levante,,Villarreal,,,,Head-to-Head,,2022,04,03,Levante vs Villarreal
54,SP,30,Sun,2022-04-03,,Barcelona,,Sevilla,,,,Head-to-Head,,2022,04,03,Barcelona vs Sevilla
55,SP,30,Sun,2022-04-03,,Granada,,Rayo Vallecano,,,,Head-to-Head,,2022,04,03,Granada vs Rayo Vallecano
56,SP,30,Sun,2022-04-03,,Celta Vigo,,Real Madrid,,,,Head-to-Head,,2022,04,03,Celta Vigo vs Real Madrid
57,SP,30,Sun,2022-04-03,,Athletic Club,,Elche,,,,Head-to-Head,,2022,04,03,Athletic Club vs Elche
58,SP,30,Sun,2022-04-03,,Valencia,,Cádiz,,,,Head-to-Head,,2022,04,03,Valencia vs Cádiz
59,SP,30,Sun,2022-04-03,,Atlético Madrid,,Alavés,,,,Head-to-Head,,2022,04,03,Atlético Madrid vs Alavés
60,SP,30,Sun,2022-04-03,,Real Sociedad,,Espanyol,,,,Head-to-Head,,2022,04,03,Real Sociedad vs Espanyol
61,SP,30,Sun,2022-04-03,,Getafe,,Mallorca,,,,Head-to-Head,,2022,04,03,Getafe vs Mallorca
62,SP,31,Sun,2022-04-10,,Osasuna,,Alavés,,,,Head-to-Head,,2022,04,10,Osasuna vs Alavés
63,SP,31,Sun,2022-04-10,,Real Madrid,,Getafe,,,,Head-to-Head,,2022,04,10,Real Madrid vs Getafe
64,SP,31,Sun,2022-04-10,,Levante,,Barcelona,,,,Head-to-Head,,2022,04,10,Levante vs Barcelona
65,SP,31,Sun,2022-04-10,,Sevilla,,Granada,,,,Head-to-Head,,2022,04,10,Sevilla vs Granada
66,SP,31,Sun,2022-04-10,,Villarreal,,Athletic Club,,,,Head-to-Head,,2022,04,10,Villarreal vs Athletic Club
67,SP,31,Sun,2022-04-10,,Espanyol,,Celta Vigo,,,,Head-to-Head,,2022,04,10,Espanyol vs Celta Vigo
68,SP,31,Sun,2022-04-10,,Mallorca,,Atlético Madrid,,,,Head-to-Head,,2022,04,10,Mallorca vs Atlético Madrid
69,SP,31,Sun,2022-04-10,,Rayo Vallecano,,Valencia,,,,Head-to-Head,,2022,04,10,Rayo Vallecano vs Valencia
70,SP,31,Sun,2022-04-10,,Elche,,Real Sociedad,,,,Head-to-Head,,2022,04,10,Elche vs Real Sociedad
71,SP,31,Sun,2022-04-10,,Cádiz,,Betis,,,,Head-to-Head,,2022,04,10,Cádiz vs Betis
72,SP,32,Sun,2022-04-17,,Granada,,Levante,,,,Head-to-Head,,2022,04,17,Granada vs Levante
73,SP,32,Sun,2022-04-17,,Alavés,,Rayo Vallecano,,,,Head-to-Head,,2022,04,17,Alavés vs Rayo Vallecano
74,SP,32,Sun,2022-04-17,,Atlético Madrid,,Espanyol,,,,Head-to-Head,,2022,04,17,Atlético Madrid vs Espanyol
75,SP,32,Sun,2022-04-17,,Real Sociedad,,Betis,,,,Head-to-Head,,2022,04,17,Real Sociedad vs Betis
76,SP,32,Sun,2022-04-17,,Elche,,Mallorca,,,,Head-to-Head,,2022,04,17,Elche vs Mallorca
77,SP,32,Sun,2022-04-17,,Getafe,,Villarreal,,,,Head-to-Head,,2022,04,17,Getafe vs Villarreal
78,SP,32,Sun,2022-04-17,,Sevilla,,Real Madrid,,,,Head-to-Head,,2022,04,17,Sevilla vs Real Madrid
79,SP,32,Sun,2022-04-17,,Valencia,,Osasuna,,,,Head-to-Head,,2022,04,17,Valencia vs Osasuna
80,SP,32,Sun,2022-04-17,,Barcelona,,Cádiz,,,,Head-to-Head,,2022,04,17,Barcelona vs Cádiz
81,SP,32,Sun,2022-04-17,,Athletic Club,,Celta Vigo,,,,Head-to-Head,,2022,04,17,Athletic Club vs Celta Vigo
82,SP,33,Wed,2022-04-20,,Levante,,Sevilla,,,,Head-to-Head,,2022,04,20,Levante vs Sevilla
83,SP,33,Wed,2022-04-20,,Mallorca,,Alavés,,,,Head-to-Head,,2022,04,20,Mallorca vs Alavés
84,SP,33,Wed,2022-04-20,,Osasuna,,Real Madrid,,,,Head-to-Head,,2022,04,20,Osasuna vs Real Madrid
85,SP,33,Wed,2022-04-20,,Real Sociedad,,Barcelona,,,,Head-to-Head,,2022,04,20,Real Sociedad vs Barcelona
86,SP,33,Wed,2022-04-20,,Espanyol,,Rayo Vallecano,,,,Head-to-Head,,2022,04,20,Espanyol vs Rayo Vallecano
87,SP,33,Wed,2022-04-20,,Villarreal,,Valencia,,,,Head-to-Head,,2022,04,20,Villarreal vs Valencia
88,SP,33,Wed,2022-04-20,,Atlético Madrid,,Granada,,,,Head-to-Head,,2022,04,20,Atlético Madrid vs Granada
89,SP,33,Wed,2022-04-20,,Cádiz,,Athletic Club,,,,Head-to-Head,,2022,04,20,Cádiz vs Athletic Club
90,SP,33,Wed,2022-04-20,,Betis,,Elche,,,,Head-to-Head,,2022,04,20,Betis vs Elche
91,SP,33,Wed,2022-04-20,,Celta Vigo,,Getafe,,,,Head-to-Head,,2022,04,20,Celta Vigo vs Getafe
92,SP,34,Sun,2022-05-01,,Elche,,Osasuna,,,,Head-to-Head,,2022,05,01,Elche vs Osasuna
93,SP,34,Sun,2022-05-01,,Rayo Vallecano,,Real Sociedad,,,,Head-to-Head,,2022,05,01,Rayo Vallecano vs Real Sociedad
94,SP,34,Sun,2022-05-01,,Athletic Club,,Atlético Madrid,,,,Head-to-Head,,2022,05,01,Athletic Club vs Atlético Madrid
95,SP,34,Sun,2022-05-01,,Granada,,Celta Vigo,,,,Head-to-Head,,2022,05,01,Granada vs Celta Vigo
96,SP,34,Sun,2022-05-01,,Valencia,,Levante,,,,Head-to-Head,,2022,05,01,Valencia vs Levante
97,SP,34,Sun,2022-05-01,,Real Madrid,,Espanyol,,,,Head-to-Head,,2022,05,01,Real Madrid vs Espanyol
98,SP,34,Sun,2022-05-01,,Getafe,,Betis,,,,Head-to-Head,,2022,05,01,Getafe vs Betis
99,SP,34,Sun,2022-05-01,,Alavés,,Villarreal,,,,Head-to-Head,,2022,05,01,Alavés vs Villarreal
100,SP,34,Sun,2022-05-01,,Barcelona,,Mallorca,,,,Head-to-Head,,2022,05,01,Barcelona vs Mallorca
101,SP,34,Sun,2022-05-01,,Sevilla,,Cádiz,,,,Head-to-Head,,2022,05,01,Sevilla vs Cádiz
102,SP,35,Sun,2022-05-08,,Celta Vigo,,Alavés,,,,Head-to-Head,,2022,05,08,Celta Vigo vs Alavés
103,SP,35,Sun,2022-05-08,,Espanyol,,Osasuna,,,,Head-to-Head,,2022,05,08,Espanyol vs Osasuna
104,SP,35,Sun,2022-05-08,,Villarreal,,Sevilla,,,,Head-to-Head,,2022,05,08,Villarreal vs Sevilla
105,SP,35,Sun,2022-05-08,,Athletic Club,,Valencia,,,,Head-to-Head,,2022,05,08,Athletic Club vs Valencia
106,SP,35,Sun,2022-05-08,,Mallorca,,Granada,,,,Head-to-Head,,2022,05,08,Mallorca vs Granada
107,SP,35,Sun,2022-05-08,,Levante,,Real Sociedad,,,,Head-to-Head,,2022,05,08,Levante vs Real Sociedad
108,SP,35,Sun,2022-05-08,,Atlético Madrid,,Real Madrid,,,,Head-to-Head,,2022,05,08,Atlético Madrid vs Real Madrid
109,SP,35,Sun,2022-05-08,,Cádiz,,Elche,,,,Head-to-Head,,2022,05,08,Cádiz vs Elche
110,SP,35,Sun,2022-05-08,,Getafe,,Rayo Vallecano,,,,Head-to-Head,,2022,05,08,Getafe vs Rayo Vallecano
111,SP,35,Sun,2022-05-08,,Betis,,Barcelona,,,,Head-to-Head,,2022,05,08,Betis vs Barcelona
112,SP,36,Wed,2022-05-11,,Osasuna,,Getafe,,,,Head-to-Head,,2022,05,11,Osasuna vs Getafe
113,SP,36,Wed,2022-05-11,,Real Sociedad,,Cádiz,,,,Head-to-Head,,2022,05,11,Real Sociedad vs Cádiz
114,SP,36,Wed,2022-05-11,,Sevilla,,Mallorca,,,,Head-to-Head,,2022,05,11,Sevilla vs Mallorca
115,SP,36,Wed,2022-05-11,,Elche,,Atlético Madrid,,,,Head-to-Head,,2022,05,11,Elche vs Atlético Madrid
116,SP,36,Wed,2022-05-11,,Real Madrid,,Levante,,,,Head-to-Head,,2022,05,11,Real Madrid vs Levante
117,SP,36,Wed,2022-05-11,,Valencia,,Betis,,,,Head-to-Head,,2022,05,11,Valencia vs Betis
118,SP,36,Wed,2022-05-11,,Barcelona,,Celta Vigo,,,,Head-to-Head,,2022,05,11,Barcelona vs Celta Vigo
119,SP,36,Wed,2022-05-11,,Rayo Vallecano,,Villarreal,,,,Head-to-Head,,2022,05,11,Rayo Vallecano vs Villarreal
120,SP,36,Wed,2022-05-11,,Alavés,,Espanyol,,,,Head-to-Head,,2022,05,11,Alavés vs Espanyol
121,SP,36,Wed,2022-05-11,,Granada,,Athletic Club,,,,Head-to-Head,,2022,05,11,Granada vs Athletic Club
122,SP,37,Sun,2022-05-15,,Celta Vigo,,Elche,,,,Head-to-Head,,2022,05,15,Celta Vigo vs Elche
123,SP,37,Sun,2022-05-15,,Athletic Club,,Osasuna,,,,Head-to-Head,,2022,05,15,Athletic Club vs Osasuna
124,SP,37,Sun,2022-05-15,,Getafe,,Barcelona,,,,Head-to-Head,,2022,05,15,Getafe vs Barcelona
125,SP,37,Sun,2022-05-15,,Espanyol,,Valencia,,,,Head-to-Head,,2022,05,15,Espanyol vs Valencia
126,SP,37,Sun,2022-05-15,,Betis,,Granada,,,,Head-to-Head,,2022,05,15,Betis vs Granada
127,SP,37,Sun,2022-05-15,,Atlético Madrid,,Sevilla,,,,Head-to-Head,,2022,05,15,Atlético Madrid vs Sevilla
128,SP,37,Sun,2022-05-15,,Levante,,Alavés,,,,Head-to-Head,,2022,05,15,Levante vs Alavés
129,SP,37,Sun,2022-05-15,,Cádiz,,Real Madrid,,,,Head-to-Head,,2022,05,15,Cádiz vs Real Madrid
130,SP,37,Sun,2022-05-15,,Villarreal,,Real Sociedad,,,,Head-to-Head,,2022,05,15,Villarreal vs Real Sociedad
131,SP,37,Sun,2022-05-15,,Mallorca,,Rayo Vallecano,,,,Head-to-Head,,2022,05,15,Mallorca vs Rayo Vallecano
132,SP,38,Sun,2022-05-22,,Rayo Vallecano,,Levante,,,,Head-to-Head,,2022,05,22,Rayo Vallecano vs Levante
133,SP,38,Sun,2022-05-22,,Real Sociedad,,Atlético Madrid,,,,Head-to-Head,,2022,05,22,Real Sociedad vs Atlético Madrid
134,SP,38,Sun,2022-05-22,,Alavés,,Cádiz,,,,Head-to-Head,,2022,05,22,Alavés vs Cádiz
135,SP,38,Sun,2022-05-22,,Barcelona,,Villarreal,,,,Head-to-Head,,2022,05,22,Barcelona vs Villarreal
136,SP,38,Sun,2022-05-22,,Real Madrid,,Betis,,,,Head-to-Head,,2022,05,22,Real Madrid vs Betis
137,SP,38,Sun,2022-05-22,,Sevilla,,Athletic Club,,,,Head-to-Head,,2022,05,22,Sevilla vs Athletic Club
138,SP,38,Sun,2022-05-22,,Osasuna,,Mallorca,,,,Head-to-Head,,2022,05,22,Osasuna vs Mallorca
139,SP,38,Sun,2022-05-22,,Granada,,Espanyol,,,,Head-to-Head,,2022,05,22,Granada vs Espanyol
140,SP,38,Sun,2022-05-22,,Valencia,,Celta Vigo,,,,Head-to-Head,,2022,05,22,Valencia vs Celta Vigo
141,SP,38,Sun,2022-05-22,,Elche,,Getafe,,,,Head-to-Head,,2022,05,22,Elche vs Getafe
142,P,23,Fri,2022-02-18,20:00 (22:00),Fortuna Sittard,,Sparta R'dam,,Fortuna Sittard Stadion,,Head-to-Head,,2022,02,18,Fortuna Sittard vs Sparta R'dam
143,P,23,Sat,2022-02-19,16:30 (18:30),NEC Nijmegen,,RKC Waalwijk,,Goffertstadion,,Head-to-Head,,2022,02,19,NEC Nijmegen vs RKC Waalwijk
144,P,23,Sat,2022-02-19,18:45 (20:45),Willem II,,Ajax,,Koning Willem II Stadion,,Head-to-Head,,2022,02,19,Willem II vs Ajax
145,P,23,Sat,2022-02-19,21:00 (23:00),AZ Alkmaar,,Heracles Almelo,,AFAS Stadion,,Head-to-Head,,2022,02,19,AZ Alkmaar vs Heracles Almelo
146,P,23,Sun,2022-02-20,12:15 (14:15),Zwolle,,Groningen,,MAC³PARK Stadion,,Head-to-Head,,2022,02,20,Zwolle vs Groningen
147,P,23,Sun,2022-02-20,14:30 (16:30),Twente,,Go Ahead Eag,,De Grolsch Veste,,Head-to-Head,,2022,02,20,Twente vs Go Ahead Eag
148,P,23,Sun,2022-02-20,14:30 (16:30),Feyenoord,,Cambuur,,Stadion Feijenoord,,Head-to-Head,,2022,02,20,Feyenoord vs Cambuur
149,P,23,Sun,2022-02-20,16:45 (18:45),PSV Eindhoven,,Heerenveen,,Philips Stadion,,Head-to-Head,,2022,02,20,PSV Eindhoven vs Heerenveen
150,P,23,Sun,2022-02-20,16:45 (18:45),Utrecht,,Vitesse,,Stadion Galgenwaard,,Head-to-Head,,2022,02,20,Utrecht vs Vitesse
151,P,24,Fri,2022-02-25,20:00 (22:00),RKC Waalwijk,,Twente,,Mandemakers Stadion,,Head-to-Head,,2022,02,25,RKC Waalwijk vs Twente
152,P,24,Sat,2022-02-26,16:30 (18:30),Heracles Almelo,,Zwolle,,Polman Stadion,,Head-to-Head,,2022,02,26,Heracles Almelo vs Zwolle
153,P,24,Sat,2022-02-26,18:45 (20:45),Groningen,,Willem II,,Hitachi Capital Mobility Stadion,,Head-to-Head,,2022,02,26,Groningen vs Willem II
154,P,24,Sat,2022-02-26,21:00 (23:00),Cambuur,,Fortuna Sittard,,Cambuurstadion,,Head-to-Head,,2022,02,26,Cambuur vs Fortuna Sittard
155,P,24,Sun,2022-02-27,12:15 (14:15),Vitesse,,NEC Nijmegen,,GelreDome,,Head-to-Head,,2022,02,27,Vitesse vs NEC Nijmegen
156,P,24,Sun,2022-02-27,12:15 (14:15),AZ Alkmaar,,Feyenoord,,AFAS Stadion,,Head-to-Head,,2022,02,27,AZ Alkmaar vs Feyenoord
157,P,24,Sun,2022-02-27,14:30 (16:30),Sparta R'dam,,PSV Eindhoven,,Sparta-Stadion Het Kasteel,,Head-to-Head,,2022,02,27,Sparta R'dam vs PSV Eindhoven
158,P,24,Sun,2022-02-27,16:45 (18:45),Go Ahead Eag,,Ajax,,De Adelaarshorst,,Head-to-Head,,2022,02,27,Go Ahead Eag vs Ajax
159,P,24,Sun,2022-02-27,20:00 (22:00),Heerenveen,,Utrecht,,Abe Lenstra Stadion,,Head-to-Head,,2022,02,27,Heerenveen vs Utrecht
160,P,25,Fri,2022-03-04,20:00 (22:00),Vitesse,,Sparta R'dam,,GelreDome,,Head-to-Head,,2022,03,04,Vitesse vs Sparta R'dam
161,P,25,Sat,2022-03-05,16:30 (18:30),PSV Eindhoven,,Heracles Almelo,,Philips Stadion,,Head-to-Head,,2022,03,05,PSV Eindhoven vs Heracles Almelo
162,P,25,Sat,2022-03-05,18:45 (20:45),NEC Nijmegen,,AZ Alkmaar,,Goffertstadion,,Head-to-Head,,2022,03,05,NEC Nijmegen vs AZ Alkmaar
163,P,25,Sat,2022-03-05,20:00 (22:00),Go Ahead Eag,,Utrecht,,De Adelaarshorst,,Head-to-Head,,2022,03,05,Go Ahead Eag vs Utrecht
164,P,25,Sat,2022-03-05,21:00 (23:00),Feyenoord,,Groningen,,Stadion Feijenoord,,Head-to-Head,,2022,03,05,Feyenoord vs Groningen
165,P,25,Sun,2022-03-06,12:15 (14:15),Willem II,,Heerenveen,,Koning Willem II Stadion,,Head-to-Head,,2022,03,06,Willem II vs Heerenveen
166,P,25,Sun,2022-03-06,14:30 (16:30),Twente,,Cambuur,,De Grolsch Veste,,Head-to-Head,,2022,03,06,Twente vs Cambuur
167,P,25,Sun,2022-03-06,16:45 (18:45),Ajax,,RKC Waalwijk,,Johan Cruyff ArenA,,Head-to-Head,,2022,03,06,Ajax vs RKC Waalwijk
168,P,25,Sun,2022-03-06,20:00 (22:00),Fortuna Sittard,,Zwolle,,Fortuna Sittard Stadion,,Head-to-Head,,2022,03,06,Fortuna Sittard vs Zwolle
169,P,26,Fri,2022-03-11,20:00 (22:00),Cambuur,,Ajax,,Cambuurstadion,,Head-to-Head,,2022,03,11,Cambuur vs Ajax
170,P,26,Sat,2022-03-12,16:30 (18:30),Sparta R'dam,,Go Ahead Eag,,Sparta-Stadion Het Kasteel,,Head-to-Head,,2022,03,12,Sparta R'dam vs Go Ahead Eag
171,P,26,Sat,2022-03-12,18:45 (20:45),Groningen,,NEC Nijmegen,,Hitachi Capital Mobility Stadion,,Head-to-Head,,2022,03,12,Groningen vs NEC Nijmegen
172,P,26,Sat,2022-03-12,21:00 (23:00),RKC Waalwijk,,Heerenveen,,Mandemakers Stadion,,Head-to-Head,,2022,03,12,RKC Waalwijk vs Heerenveen
173,P,26,Sun,2022-03-13,12:15 (14:15),Fortuna Sittard,,Willem II,,Fortuna Sittard Stadion,,Head-to-Head,,2022,03,13,Fortuna Sittard vs Willem II
174,P,26,Sun,2022-03-13,14:30 (16:30),Heracles Almelo,,Vitesse,,Polman Stadion,,Head-to-Head,,2022,03,13,Heracles Almelo vs Vitesse
175,P,26,Sun,2022-03-13,14:30 (16:30),Utrecht,,PSV Eindhoven,,Stadion Galgenwaard,,Head-to-Head,,2022,03,13,Utrecht vs PSV Eindhoven
176,P,26,Sun,2022-03-13,16:45 (18:45),Zwolle,,Feyenoord,,MAC³PARK Stadion,,Head-to-Head,,2022,03,13,Zwolle vs Feyenoord
177,P,26,Sun,2022-03-13,20:00 (22:00),AZ Alkmaar,,Twente,,AFAS Stadion,,Head-to-Head,,2022,03,13,AZ Alkmaar vs Twente
178,P,27,Fri,2022-03-18,20:00 (22:00),Heerenveen,,Heracles Almelo,,Abe Lenstra Stadion,,Head-to-Head,,2022,03,18,Heerenveen vs Heracles Almelo
179,P,27,Sat,2022-03-19,18:45 (20:45),Go Ahead Eag,,Cambuur,,De Adelaarshorst,,Head-to-Head,,2022,03,19,Go Ahead Eag vs Cambuur
180,P,27,Sat,2022-03-19,20:00 (22:00),Twente,,Zwolle,,De Grolsch Veste,,Head-to-Head,,2022,03,19,Twente vs Zwolle
181,P,27,Sat,2022-03-19,21:00 (23:00),NEC Nijmegen,,Sparta R'dam,,Goffertstadion,,Head-to-Head,,2022,03,19,NEC Nijmegen vs Sparta R'dam
182,P,27,Sun,2022-03-20,12:15 (14:15),Utrecht,,Groningen,,Stadion Galgenwaard,,Head-to-Head,,2022,03,20,Utrecht vs Groningen
183,P,27,Sun,2022-03-20,14:30 (16:30),Ajax,,Feyenoord,,Johan Cruyff ArenA,,Head-to-Head,,2022,03,20,Ajax vs Feyenoord
184,P,27,Sun,2022-03-20,16:45 (18:45),Vitesse,,RKC Waalwijk,,GelreDome,,Head-to-Head,,2022,03,20,Vitesse vs RKC Waalwijk
185,P,27,Sun,2022-03-20,16:45 (18:45),PSV Eindhoven,,Fortuna Sittard,,Philips Stadion,,Head-to-Head,,2022,03,20,PSV Eindhoven vs Fortuna Sittard
186,P,27,Sun,2022-03-20,20:00 (22:00),Willem II,,AZ Alkmaar,,Koning Willem II Stadion,,Head-to-Head,,2022,03,20,Willem II vs AZ Alkmaar
187,P,28,Sat,2022-04-02,16:30 (17:30),Groningen,,Ajax,,Hitachi Capital Mobility Stadion,,Head-to-Head,,2022,04,02,Groningen vs Ajax
